"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US36047083800","Census Tract 838; Kings County; New York","1802","337",
"1400000US36047084000","Census Tract 840; Kings County; New York","2378","458",
"1400000US36047084600","Census Tract 846; Kings County; New York","1991","301",
"1400000US36047084800","Census Tract 848; Kings County; New York","1508","312",
"1400000US36047085000","Census Tract 850; Kings County; New York","1486","393",
"1400000US36047085200","Census Tract 852; Kings County; New York","22","31",
"1400000US36047085400","Census Tract 854; Kings County; New York","2147","350",
"1400000US36047085600","Census Tract 856; Kings County; New York","3458","601",
"1400000US36047085800","Census Tract 858; Kings County; New York","1813","472",
"1400000US36047086000","Census Tract 860; Kings County; New York","2707","604",
"1400000US36047086200","Census Tract 862; Kings County; New York","2897","461",
"1400000US36047086400","Census Tract 864; Kings County; New York","2207","501",
"1400000US36047086600","Census Tract 866; Kings County; New York","3252","535",
"1400000US36047086800","Census Tract 868; Kings County; New York","3091","565",
"1400000US36047087000","Census Tract 870; Kings County; New York","3132","655",
"1400000US36047087200","Census Tract 872; Kings County; New York","3170","618",
"1400000US36047087401","Census Tract 874.01; Kings County; New York","3069","548",
"1400000US36047087600","Census Tract 876; Kings County; New York","1917","348",
"1400000US36047087800","Census Tract 878; Kings County; New York","2691","382",
"1400000US36047088001","Census Tract 880.01; Kings County; New York","1882","554",
"1400000US36047088002","Census Tract 880.02; Kings County; New York","1166","343",
"1400000US36047088200","Census Tract 882; Kings County; New York","7033","1445",
"1400000US36047088400","Census Tract 884; Kings County; New York","5493","1703",
"1400000US36047088600","Census Tract 886; Kings County; New York","3997","901",
"1400000US36047088800","Census Tract 888; Kings County; New York","4118","706",
"1400000US36047089000","Census Tract 890; Kings County; New York","6919","1326",
"1400000US36047089200","Census Tract 892; Kings County; New York","3642","850",
"1400000US36047089400","Census Tract 894; Kings County; New York","3717","711",
"1400000US36047089600","Census Tract 896; Kings County; New York","3660","533",
"1400000US36047089800","Census Tract 898; Kings County; New York","2260","699",
"1400000US36047090000","Census Tract 900; Kings County; New York","4556","1139",
"1400000US36047090200","Census Tract 902; Kings County; New York","3886","483",
"1400000US36047090600","Census Tract 906; Kings County; New York","4404","589",
"1400000US36047090800","Census Tract 908; Kings County; New York","6456","845",
"1400000US36047091000","Census Tract 910; Kings County; New York","5939","973",
"1400000US36047091200","Census Tract 912; Kings County; New York","6710","1366",
"1400000US36047091600","Census Tract 916; Kings County; New York","4650","739",
"1400000US36047091800","Census Tract 918; Kings County; New York","2546","385",
"1400000US36047092000","Census Tract 920; Kings County; New York","2850","639",
"1400000US36047092200","Census Tract 922; Kings County; New York","2990","661",
"1400000US36047092400","Census Tract 924; Kings County; New York","3026","641",
"1400000US36047092800","Census Tract 928; Kings County; New York","2401","561",
"1400000US36047093000","Census Tract 930; Kings County; New York","3011","502",
"1400000US36047093200","Census Tract 932; Kings County; New York","1508","483",
"1400000US36047093400","Census Tract 934; Kings County; New York","2430","378",
"1400000US36047093600","Census Tract 936; Kings County; New York","1565","230",
"1400000US36047093800","Census Tract 938; Kings County; New York","2511","561",
"1400000US36047094401","Census Tract 944.01; Kings County; New York","3056","658",
"1400000US36047094402","Census Tract 944.02; Kings County; New York","3122","756",
"1400000US36047094600","Census Tract 946; Kings County; New York","1985","435",
"1400000US36047095000","Census Tract 950; Kings County; New York","2592","455",
"1400000US36047095400","Census Tract 954; Kings County; New York","4167","640",
"1400000US36047095600","Census Tract 956; Kings County; New York","4054","785",
"1400000US36047095800","Census Tract 958; Kings County; New York","2987","594",
"1400000US36047096000","Census Tract 960; Kings County; New York","0","13",
"1400000US36047096200","Census Tract 962; Kings County; New York","1529","563",
"1400000US36047096400","Census Tract 964; Kings County; New York","2476","396",
"1400000US36047096600","Census Tract 966; Kings County; New York","2138","486",
"1400000US36047096800","Census Tract 968; Kings County; New York","1396","437",
"1400000US36047097000","Census Tract 970; Kings County; New York","2301","493",
"1400000US36047097400","Census Tract 974; Kings County; New York","2516","337",
"1400000US36047098200","Census Tract 982; Kings County; New York","4124","822",
"1400000US36047098400","Census Tract 984; Kings County; New York","1989","411",
"1400000US36047098600","Census Tract 986; Kings County; New York","2486","443",
"1400000US36047098800","Census Tract 988; Kings County; New York","2926","494",
"1400000US36047099000","Census Tract 990; Kings County; New York","1484","302",
"1400000US36047099200","Census Tract 992; Kings County; New York","1805","428",
"1400000US36047099400","Census Tract 994; Kings County; New York","1860","363",
"1400000US36047099600","Census Tract 996; Kings County; New York","3508","898",
"1400000US36047099800","Census Tract 998; Kings County; New York","3834","744",
"1400000US36047100400","Census Tract 1004; Kings County; New York","2797","512",
"1400000US36047100600","Census Tract 1006; Kings County; New York","2533","445",
"1400000US36047100800","Census Tract 1008; Kings County; New York","2202","373",
"1400000US36047101000","Census Tract 1010; Kings County; New York","2860","582",
"1400000US36047101200","Census Tract 1012; Kings County; New York","2176","429",
"1400000US36047101400","Census Tract 1014; Kings County; New York","2057","391",
"1400000US36047101600","Census Tract 1016; Kings County; New York","1768","278",
"1400000US36047101800","Census Tract 1018; Kings County; New York","1667","373",
"1400000US36047102000","Census Tract 1020; Kings County; New York","2137","364",
"1400000US36047102200","Census Tract 1022; Kings County; New York","2234","565",
"1400000US36047102400","Census Tract 1024; Kings County; New York","1873","509",
"1400000US36047102600","Census Tract 1026; Kings County; New York","2957","528",
"1400000US36047102801","Census Tract 1028.01; Kings County; New York","1315","303",
"1400000US36047102802","Census Tract 1028.02; Kings County; New York","0","13",
"1400000US36047103401","Census Tract 1034.01; Kings County; New York","4190","630",
"1400000US36047103402","Census Tract 1034.02; Kings County; New York","0","13",
"1400000US36047105801","Census Tract 1058.01; Kings County; New York","6050","822",
"1400000US36047105804","Census Tract 1058.04; Kings County; New York","6145","780",
"1400000US36047107001","Census Tract 1070.01; Kings County; New York","3852","641",
"1400000US36047107002","Census Tract 1070.02; Kings County; New York","0","13",
"1400000US36047107003","Census Tract 1070.03; Kings County; New York","0","13",
"1400000US36047107800","Census Tract 1078; Kings County; New York","4067","686",
"1400000US36047109800","Census Tract 1098; Kings County; New York","2515","485",
"1400000US36047110400","Census Tract 1104; Kings County; New York","4571","760",
"1400000US36047110600","Census Tract 1106; Kings County; New York","4583","525",
"1400000US36047111000","Census Tract 1110; Kings County; New York","2856","495",
"1400000US36047111600","Census Tract 1116; Kings County; New York","3674","867",
"1400000US36047111800","Census Tract 1118; Kings County; New York","4004","969",
"1400000US36047112000","Census Tract 1120; Kings County; New York","3266","763",
"1400000US36047112200","Census Tract 1122; Kings County; New York","3101","654",
"1400000US36047112400","Census Tract 1124; Kings County; New York","3290","935",
"1400000US36047112600","Census Tract 1126; Kings County; New York","4607","956",
"1400000US36047112800","Census Tract 1128; Kings County; New York","4183","1078",
"1400000US36047113000","Census Tract 1130; Kings County; New York","4303","669",
"1400000US36047113200","Census Tract 1132; Kings County; New York","2552","513",
"1400000US36047113400","Census Tract 1134; Kings County; New York","2702","447",
"1400000US36047114201","Census Tract 1142.01; Kings County; New York","1478","374",
"1400000US36047114202","Census Tract 1142.02; Kings County; New York","2546","658",
"1400000US36047114400","Census Tract 1144; Kings County; New York","2637","511",
"1400000US36047114600","Census Tract 1146; Kings County; New York","3052","844",
"1400000US36047115000","Census Tract 1150; Kings County; New York","2937","769",
"1400000US36047115200","Census Tract 1152; Kings County; New York","2877","845",
"1400000US36047115600","Census Tract 1156; Kings County; New York","4106","492",
"1400000US36047115800","Census Tract 1158; Kings County; New York","2528","707",
"1400000US36047116000","Census Tract 1160; Kings County; New York","2566","442",
"1400000US36047116200","Census Tract 1162; Kings County; New York","2538","602",
"1400000US36047116400","Census Tract 1164; Kings County; New York","3745","690",
"1400000US36047116600","Census Tract 1166; Kings County; New York","3172","727",
"1400000US36047116800","Census Tract 1168; Kings County; New York","2603","398",
"1400000US36047117000","Census Tract 1170; Kings County; New York","1878","495",
"1400000US36047117201","Census Tract 1172.01; Kings County; New York","2004","289",
"1400000US36047117202","Census Tract 1172.02; Kings County; New York","4640","1192",
"1400000US36047117400","Census Tract 1174; Kings County; New York","3716","817",
"1400000US36047117601","Census Tract 1176.01; Kings County; New York","2815","632",
"1400000US36047117602","Census Tract 1176.02; Kings County; New York","3076","578",
"1400000US36047117800","Census Tract 1178; Kings County; New York","1703","554",
"1400000US36047118000","Census Tract 1180; Kings County; New York","0","13",
"1400000US36047118201","Census Tract 1182.01; Kings County; New York","3561","594",
"1400000US36047118202","Census Tract 1182.02; Kings County; New York","3119","607",
